date_start,data_end,name,ticker,retorno,ret
3/1/2016,3/31/2016,LOJAS AMERICANAS PN ,LAME4<XBSP>,0.357720694,0.003577207
3/1/2016,3/31/2016,M. DIAS BRANCO ON ,MDIA3<XBSP>,6.19482976,0.061948298
3/1/2016,3/31/2016,CPFL ENERGIA ON ,CPFE3<XBSP>,17.36526946,0.173652695
3/1/2016,3/31/2016,QUALICORP ON ,QUAL3<XBSP>,15.45031056,0.154503106
3/1/2016,3/31/2016,EQUATORIAL ON ,EQTL3<XBSP>,6.973100026,0.069731
3/1/2016,3/31/2016,WEG ON ,WEGE3<XBSP>,6.615154645,0.066151546
3/1/2016,3/31/2016,ITAUSA PN ,ITSA4<XBSP>,20.05878031,0.200587803
3/1/2016,3/31/2016,SÃO MARTINHO ON ,SMTO3<XBSP>,-0.984211606,-0.009842116
3/1/2016,3/31/2016,TELEFÔNICA BRASIL PN ,VIVT4<XBSP>,18.80932132,0.188093213
3/1/2016,3/31/2016,RUMO LOG. ON ,RUMO3<XBSP>,26.99619772,0.269961977
3/1/2016,3/31/2016,TRANSMISSÃO PAULISTA PN ,TRPL4<XBSP>,3.533190578,0.035331906
3/1/2016,3/31/2016,ECORODOVIAS ON ,ECOR3<XBSP>,32.74336283,0.327433628
3/1/2016,3/31/2016,TAESA UNIT ,TAEE11<XBSP>,6.998939555,0.069989396
3/1/2016,3/31/2016,SUZANO PAPEL PNA ,SUZB3<XBSP>,,
3/1/2016,3/31/2016,B3 ON ,B3SA3<XBSP>,32.35800344,0.323580034
3/1/2016,3/31/2016,IOCHPE-MAXION ON ,MYPK3<XBSP>,34.00423729,0.340042373
3/1/2016,3/31/2016,AES TIETÊ UNIT ,AESB3<XBSP>,4.813559322,0.048135593
3/1/2016,3/31/2016,SER EDUCACIONAL ON ,SEER3<XBSP>,25.89715549,0.258971555
3/1/2016,3/31/2016,CVC BRASIL ON ,CVCB3<XBSP>,26.91432904,0.26914329
3/1/2016,3/31/2016,USIMINAS PNA ,USIM5<XBSP>,104.542268,1.04542268
3/1/2016,3/31/2016,RUMO ON ,RAIL3<XBSP>,,
3/1/2016,3/31/2016,CARREFOUR BR ON ,CRFB3<XBSP>,,
3/1/2016,3/31/2016,VIA VAREJO UNIT ,VVAR11<XBSP>,28.6374134,0.286374134
3/1/2016,3/31/2016,TENDA ON ,TEND3<XBSP>,,
3/1/2016,3/31/2016,BRASKEM PNA ,BRKM5<XBSP>,-8.196078431,-0.081960784
3/1/2016,3/31/2016,ITAU UNIBANCO PN ,ITUB4<XBSP>,22.94662202,0.22946622
3/1/2016,3/31/2016,SMILES ON ,SMLS3<XBSP>,30.52884615,0.305288462
3/1/2016,3/31/2016,BRF S.A. ON ,BRFS3<XBSP>,0.051572023,0.00051572
3/1/2016,3/31/2016,BRASIL ON ,BBAS3<XBSP>,47.54397522,0.475439752
3/1/2016,3/31/2016,VIAVAREJO UNT ,VVAR11<XBSP>,28.6374134,0.286374134
3/1/2016,3/31/2016,SID NACIONAL ON ,CSNA3<XBSP>,37.5,0.375
3/1/2016,3/31/2016,MAGAZINE LUIZA ON ,MGLU3<XBSP>,48.47715736,0.484771574
3/1/2016,3/31/2016,SUZANO PAPEL ON ,SUZB3<XBSP>,,
3/1/2016,3/31/2016,CCR SA ON ,CCRO3<XBSP>,13.38820688,0.133882069
3/1/2016,3/31/2016,KLABIN S/A UNT ,KLBN11<XBSP>,-9.906976744,-0.099069767
3/1/2016,3/31/2016,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,,
3/1/2016,3/31/2016,RAIADROGASIL ON ,RADL3<XBSP>,13.77171083,0.137717108
3/1/2016,3/31/2016,P.ACUCAR - CBD PN ,PCAR4<XBSP>,19.88936989,0.198893699
3/1/2016,3/31/2016,NATURA ON ,NTCO3<XBSP>,-0.150489089,-0.001504891
3/1/2016,3/31/2016,BBSEGURIDADE ON ,BBSE3<XBSP>,23.13432836,0.231343284
3/1/2016,3/31/2016,CYRELA REALT ON ,CYRE3<XBSP>,27.19512195,0.27195122
3/1/2016,3/31/2016,JBS ON ,JBSS3<XBSP>,-3.947368421,-0.039473684
3/1/2016,3/31/2016,VIA VAREJO ON ,VIIA3<XBSP>,7.555555555,0.075555556
3/1/2016,3/31/2016,BR MALLS PART ON ,BRML3<XBSP>,9.583952452,0.095839525
3/1/2016,3/31/2016,COGNA ON ,COGN3<XBSP>,15.61078847,0.156107885
3/1/2016,3/31/2016,HAPVIDA ON ,HAPV3<XBSP>,,
3/1/2016,3/31/2016,YDUQS PART ON ,YDUQ3<XBSP>,-7.36677116,-0.073667712
3/1/2016,3/31/2016,ENGIE BRASIL ON ,EGIE3<XBSP>,3.909348442,0.039093484
3/1/2016,3/31/2016,P.ACUCAR - CBD ON ,PCAR3<XBSP>,,
3/1/2016,3/31/2016,LOCAWEB ON ,LWSA3<XBSP>,,
3/1/2016,3/31/2016,GRUPO NATURA ON ,NTCO3<XBSP>,-0.150489089,-0.001504891
3/1/2016,3/31/2016,ENEVA ON ,ENEV3<XBSP>,16.66666667,0.166666667
3/1/2016,3/31/2016,MARFRIG ON ,MRFG3<XBSP>,3.84,0.0384
3/1/2016,3/31/2016,BTGP BANCO UNT ,BPAC11<XBSP>,,
3/1/2016,3/31/2016,PETRO RIO ON ,PRIO3<XBSP>,95.13513514,0.951351351
3/1/2016,3/31/2016,SIMPAR ON ,SIMH3<XBSP>,34.24242424,0.342424242
3/1/2016,3/31/2016,KLABIN UNT ,KLBN11<XBSP>,-9.906976744,-0.099069767
3/1/2016,3/31/2016,VIA ON ,VIIA3<XBSP>,7.555555555,0.075555556
3/1/2016,3/31/2016,REDE DOR ON ,RDOR3<XBSP>,,
3/1/2016,3/31/2016,PETROBRAS BR ON ,VBBR3<XBSP>,,
3/1/2016,3/31/2016,ISHARES S&P 500 CI ,IVVB11<XBSP>,-4.836290927,-0.048362909
3/1/2016,3/31/2016,VIBRA ON ,VBBR3<XBSP>,,
3/1/2016,3/31/2016,TELEFÔNICA BRASIL ON ,VIVT3<XBSP>,13.09460041,0.130946004
3/1/2016,3/31/2016,PETZ ON ,PETZ3<XBSP>,,
3/1/2016,3/31/2016,MULTIPLAN ON ,MULT3<XBSP>,14.23101468,0.142310147
3/1/2016,3/31/2016,INTER BANCO UNIT ,BIDI11<XBSP>,,
3/1/2016,3/31/2016,ASSAÍ ON ,ASAI3<XBSP>,,
date_start,data_end,name,,,
4/1/2016,4/30/2016,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,5.369450233,0.053694502
4/1/2016,4/30/2016,PETROBRAS PN ,PETR4<XBSP>,22.51497006,0.225149701
4/1/2016,4/30/2016,COPEL PNB ,CPLE6<XBSP>,3.170416564,0.031704166
4/1/2016,4/30/2016,OGX PETRÓLEO ON ,OGXP3<XBSP>,-20,-0.2
4/1/2016,4/30/2016,REDECARD ON ,RDCD3<XBSP>,,
4/1/2016,4/30/2016,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,1.555157955,0.01555158
4/1/2016,4/30/2016,GERDAU PN ,GGBR4<XBSP>,19.78527607,0.197852761
4/1/2016,4/30/2016,CETIP ON ,CTIP3<XBSP>,5.155666251,0.051556663
4/1/2016,4/30/2016,ENERGIAS DO BRASIL ON ,ENBR3<XBSP>,6.691329072,0.066913291
4/1/2016,4/30/2016,CIELO ON ,CIEL3<XBSP>,14.95567629,0.149556763
4/1/2016,4/30/2016,TIM PART. ON ,TIMS3<XBSP>,-1.948226244,-0.019482262
4/1/2016,4/30/2016,VALE PNA ,VALE5<XBSP>,38.31282953,0.383128295
4/1/2016,4/30/2016,TELEFÔNICA BR PN ,VIVT4<XBSP>,-4.160963787,-0.041609638
4/1/2016,4/30/2016,LOJAS RENNER ON ,LREN3<XBSP>,0.803050135,0.008030501
4/1/2016,4/30/2016,BANCO DO BRASIL ON ,BBAS3<XBSP>,11.83611533,0.118361153
4/1/2016,4/30/2016,MULTIPLUS ON ,MPLU3<XBSP>,15.84249084,0.158424908
4/1/2016,4/30/2016,PDG REALTY ON ,PDGR3<XBSP>,-24.55752212,-0.245575221
4/1/2016,4/30/2016,BRF ON ,BRFS3<XBSP>,-4.112258819,-0.041122588
4/1/2016,4/30/2016,DASA ON ,DASA3<XBSP>,16.96314854,0.169631485
4/1/2016,4/30/2016,AMBEV PN ,AMBV4<XBSP>,,
4/1/2016,4/30/2016,IOCHPE MAXION ON ,MYPK3<XBSP>,15.01976285,0.150197628
4/1/2016,4/30/2016,COSAN ON ,CSAN3<XBSP>,1.433577572,0.014335776
4/1/2016,4/30/2016,BM&FBOVESPA ON ,B3SA3<XBSP>,11.70351105,0.117035111
4/1/2016,4/30/2016,PETROBRAS ON ,PETR3<XBSP>,24.83537159,0.248353716
4/1/2016,4/30/2016,CEMIG PN ,CMIG4<XBSP>,-15.3275649,-0.153275649
4/1/2016,4/30/2016,AES TIETÊ PN ,GETI4<XBSP>,,
4/1/2016,4/30/2016,CCR ON ,CCRO3<XBSP>,15.32430506,0.153243051
4/1/2016,4/30/2016,ULTRAPAR ON ,UGPA3<XBSP>,3.768448202,0.037684482
4/1/2016,4/30/2016,MARCOPOLO PN ,POMO4<XBSP>,-1.255230126,-0.012552301
4/1/2016,4/30/2016,MRV ON ,MRVE3<XBSP>,1.52027027,0.015202703
4/1/2016,4/30/2016,BR MALLS PART. ON ,BRML3<XBSP>,14.77966102,0.14779661
4/1/2016,4/30/2016,ARTERIS ON ,ARTR3<XBSP>,4.361370717,0.043613707
4/1/2016,4/30/2016,VALE ON ,VALE3<XBSP>,29.9669967,0.299669967
4/1/2016,4/30/2016,RAIA DROGASIL ON ,RADL3<XBSP>,5.440613027,0.05440613
4/1/2016,4/30/2016,OI PN ,OIBR4<XBSP>,-11.30434783,-0.113043478
4/1/2016,4/30/2016,BR PROPERTIES ON ,BRPR3<XBSP>,16.70454546,0.167045455
4/1/2016,4/30/2016,SABESP ON ,SBSP3<XBSP>,11.12789737,0.111278974
4/1/2016,4/30/2016,KROTON UNIT ,KROT11<XBSP>,,
4/1/2016,4/30/2016,BRADESCO PN ,BBDC4<XBSP>,5.318064842,0.053180648
4/1/2016,4/30/2016,TOTVS ON ,TOTS3<XBSP>,5.169234078,0.051692341
4/1/2016,4/30/2016,KROTON ON ,COGN3<XBSP>,11.49825784,0.114982578
4/1/2016,4/30/2016,COELCE PNA ,COCE5<XBSP>,2.669947674,0.026699477
4/1/2016,4/30/2016,ANHANGUERA ON ,AEDU3<XBSP>,,
4/1/2016,4/30/2016,EVEN ON ,EVEN3<XBSP>,-8.21125252,-0.082112525
4/1/2016,4/30/2016,RANDON PART. PN ,RAPT4<XBSP>,-3.858250356,-0.038582504
4/1/2016,4/30/2016,ITAÚSA PN ,ITSA4<XBSP>,5.99755202,0.05997552
4/1/2016,4/30/2016,HYPERMARCAS ON ,HYPE3<XBSP>,8.040505425,0.080405054
4/1/2016,4/30/2016,SOUZA CRUZ ON ,CRUZ3<XBSP>,,
4/1/2016,4/30/2016,MINERVA ON ,BEEF3<XBSP>,-5.540661305,-0.055406613
4/1/2016,4/30/2016,TRACTEBEL ON ,EGIE3<XBSP>,4.007633588,0.040076336
4/1/2016,4/30/2016,BB SEGURIDADE ON ,BBSE3<XBSP>,1.01010101,0.01010101
4/1/2016,4/30/2016,SUZANO PAPEL PNA ,SUZB5<XBSP>,5.968585624,0.059685856
4/1/2016,4/30/2016,ALL ON ,ALLL3<XBSP>,,
4/1/2016,4/30/2016,ESTÁCIO PART. ON ,YDUQ3<XBSP>,3.717764543,0.037177645
4/1/2016,4/30/2016,KLABIN PN ,KLBN4<XBSP>,-9.090909091,-0.090909091
4/1/2016,4/30/2016,AMBEV ON ,ABEV3<XBSP>,3.02869288,0.030286929
4/1/2016,4/30/2016,LOCALIZA ON ,RENT3<XBSP>,11.67568964,0.116756896
4/1/2016,4/30/2016,TUPY ON ,TUPY3<XBSP>,-17.27272727,-0.172727273
4/1/2016,4/30/2016,VALID ON ,VLID3<XBSP>,16.51131824,0.165113182
4/1/2016,4/30/2016,EMBRAER ON ,EMBR3<XBSP>,-13.75262055,-0.137526205
4/1/2016,4/30/2016,FIBRIA ON ,FIBR3<XBSP>,1.904096307,0.019040963
4/1/2016,4/30/2016,ESTACIO PART. ON ,YDUQ3<XBSP>,3.717764543,0.037177645
4/1/2016,4/30/2016,KLABIN UNIT ,KLBN11<XBSP>,-10.01548787,-0.100154879
4/1/2016,4/30/2016,LOJAS AMERICANAS PN ,LAME4<XBSP>,-3.549939832,-0.035499398
4/1/2016,4/30/2016,M. DIAS BRANCO ON ,MDIA3<XBSP>,18.45034882,0.184503488
4/1/2016,4/30/2016,CPFL ENERGIA ON ,CPFE3<XBSP>,1.275510204,0.012755102
4/1/2016,4/30/2016,QUALICORP ON ,QUAL3<XBSP>,0.201748487,0.002017485
4/1/2016,4/30/2016,EQUATORIAL ON ,EQTL3<XBSP>,5.5608618,0.055608618
4/1/2016,4/30/2016,WEG ON ,WEGE3<XBSP>,8.35117773,0.083511777
4/1/2016,4/30/2016,ITAUSA PN ,ITSA4<XBSP>,5.99755202,0.05997552
4/1/2016,4/30/2016,SÃO MARTINHO ON ,SMTO3<XBSP>,-7.372126734,-0.073721267
4/1/2016,4/30/2016,TELEFÔNICA BRASIL PN ,VIVT4<XBSP>,-4.160963787,-0.041609638
4/1/2016,4/30/2016,RUMO LOG. ON ,RUMO3<XBSP>,28.14371258,0.281437126
4/1/2016,4/30/2016,TRANSMISSÃO PAULISTA PN ,TRPL4<XBSP>,16.97641902,0.16976419
4/1/2016,4/30/2016,ECORODOVIAS ON ,ECOR3<XBSP>,25,0.25
4/1/2016,4/30/2016,TAESA UNIT ,TAEE11<XBSP>,1.52112239,0.015211224
4/1/2016,4/30/2016,SUZANO PAPEL PNA ,SUZB3<XBSP>,,
4/1/2016,4/30/2016,B3 ON ,B3SA3<XBSP>,11.70351105,0.117035111
4/1/2016,4/30/2016,IOCHPE-MAXION ON ,MYPK3<XBSP>,15.01976285,0.150197628
4/1/2016,4/30/2016,AES TIETÊ UNIT ,AESB3<XBSP>,-0.855702071,-0.008557021
4/1/2016,4/30/2016,SER EDUCACIONAL ON ,SEER3<XBSP>,8.428030303,0.084280303
4/1/2016,4/30/2016,CVC BRASIL ON ,CVCB3<XBSP>,17.95848189,0.179584819
4/1/2016,4/30/2016,USIMINAS PNA ,USIM5<XBSP>,38.12154696,0.38121547
4/1/2016,4/30/2016,RUMO ON ,RAIL3<XBSP>,,
4/1/2016,4/30/2016,CARREFOUR BR ON ,CRFB3<XBSP>,,
4/1/2016,4/30/2016,VIA VAREJO UNIT ,VVAR11<XBSP>,10.08057043,0.100805704
4/1/2016,4/30/2016,TENDA ON ,TEND3<XBSP>,,
4/1/2016,4/30/2016,BRASKEM PNA ,BRKM5<XBSP>,10.88669776,0.108866978
4/1/2016,4/30/2016,ITAU UNIBANCO PN ,ITUB4<XBSP>,5.369450233,0.053694502
4/1/2016,4/30/2016,SMILES ON ,SMLS3<XBSP>,4.972375691,0.049723757
4/1/2016,4/30/2016,BRF S.A. ON ,BRFS3<XBSP>,-4.112258819,-0.041122588
4/1/2016,4/30/2016,BRASIL ON ,BBAS3<XBSP>,11.83611533,0.118361153
4/1/2016,4/30/2016,VIAVAREJO UNT ,VVAR11<XBSP>,10.08057043,0.100805704
4/1/2016,4/30/2016,SID NACIONAL ON ,CSNA3<XBSP>,83.77622378,0.837762238
4/1/2016,4/30/2016,MAGAZINE LUIZA ON ,MGLU3<XBSP>,9.504273505,0.095042735
4/1/2016,4/30/2016,SUZANO PAPEL ON ,SUZB3<XBSP>,,
4/1/2016,4/30/2016,CCR SA ON ,CCRO3<XBSP>,15.32430506,0.153243051
4/1/2016,4/30/2016,KLABIN S/A UNT ,KLBN11<XBSP>,-10.01548787,-0.100154879
4/1/2016,4/30/2016,IRB BRASIL RESSEGUROS ON ,IRBR3<XBSP>,,
4/1/2016,4/30/2016,RAIADROGASIL ON ,RADL3<XBSP>,5.440613027,0.05440613
4/1/2016,4/30/2016,P.ACUCAR - CBD PN ,PCAR4<XBSP>,1.555157955,0.01555158
4/1/2016,4/30/2016,NATURA ON ,NTCO3<XBSP>,-3.918613414,-0.039186134
4/1/2016,4/30/2016,BBSEGURIDADE ON ,BBSE3<XBSP>,1.01010101,0.01010101
4/1/2016,4/30/2016,CYRELA REALT ON ,CYRE3<XBSP>,1.081288611,0.010812886
4/1/2016,4/30/2016,JBS ON ,JBSS3<XBSP>,-17.44292238,-0.174429224
4/1/2016,4/30/2016,VIA VAREJO ON ,VIIA3<XBSP>,22.75218953,0.227521895
4/1/2016,4/30/2016,BR MALLS PART ON ,BRML3<XBSP>,14.77966102,0.14779661
4/1/2016,4/30/2016,COGNA ON ,COGN3<XBSP>,11.49825784,0.114982578
4/1/2016,4/30/2016,HAPVIDA ON ,HAPV3<XBSP>,,
4/1/2016,4/30/2016,YDUQS PART ON ,YDUQ3<XBSP>,3.717764543,0.037177645
4/1/2016,4/30/2016,ENGIE BRASIL ON ,EGIE3<XBSP>,4.007633588,0.040076336
4/1/2016,4/30/2016,P.ACUCAR - CBD ON ,PCAR3<XBSP>,,
4/1/2016,4/30/2016,LOCAWEB ON ,LWSA3<XBSP>,,
4/1/2016,4/30/2016,GRUPO NATURA ON ,NTCO3<XBSP>,-3.918613414,-0.039186134
4/1/2016,4/30/2016,ENEVA ON ,ENEV3<XBSP>,-14.28571429,-0.142857143
4/1/2016,4/30/2016,MARFRIG ON ,MRFG3<XBSP>,0,0
4/1/2016,4/30/2016,BTGP BANCO UNT ,BPAC11<XBSP>,,
4/1/2016,4/30/2016,PETRO RIO ON ,PRIO3<XBSP>,5.263157895,0.052631579
4/1/2016,4/30/2016,SIMPAR ON ,SIMH3<XBSP>,4.063205418,0.040632054
4/1/2016,4/30/2016,KLABIN UNT ,KLBN11<XBSP>,-10.01548787,-0.100154879
4/1/2016,4/30/2016,VIA ON ,VIIA3<XBSP>,22.75218953,0.227521895
4/1/2016,4/30/2016,REDE DOR ON ,RDOR3<XBSP>,,
4/1/2016,4/30/2016,PETROBRAS BR ON ,VBBR3<XBSP>,,
4/1/2016,4/30/2016,ISHARES S&P 500 CI ,IVVB11<XBSP>,-4.04464872,-0.040446487
4/1/2016,4/30/2016,VIBRA ON ,VBBR3<XBSP>,,
4/1/2016,4/30/2016,TELEFÔNICA BRASIL ON ,VIVT3<XBSP>,-0.93792363,-0.009379236
4/1/2016,4/30/2016,PETZ ON ,PETZ3<XBSP>,,
4/1/2016,4/30/2016,MULTIPLAN ON ,MULT3<XBSP>,9.776536313,0.097765363
4/1/2016,4/30/2016,INTER BANCO UNIT ,BIDI11<XBSP>,,
4/1/2016,4/30/2016,ASSAÍ ON ,ASAI3<XBSP>,,
date_start,data_end,name,,,
5/1/2016,5/31/2016,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,-11.58119008,-0.115811901
5/1/2016,5/31/2016,PETROBRAS PN ,PETR4<XBSP>,-21.40762463,-0.214076246
5/1/2016,5/31/2016,COPEL PNB ,CPLE6<XBSP>,-16.354645,-0.16354645
5/1/2016,5/31/2016,OGX PETRÓLEO ON ,OGXP3<XBSP>,-25,-0.25
5/1/2016,5/31/2016,REDECARD ON ,RDCD3<XBSP>,,
5/1/2016,5/31/2016,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,-20.07508398,-0.20075084
5/1/2016,5/31/2016,GERDAU PN ,GGBR4<XBSP>,-28.68117798,-0.28681178
5/1/2016,5/31/2016,CETIP ON ,CTIP3<XBSP>,2.276247684,0.022762477
5/1/2016,5/31/2016,ENERGIAS DO BRASIL ON ,ENBR3<XBSP>,-3.255036992,-0.03255037
5/1/2016,5/31/2016,CIELO ON ,CIEL3<XBSP>,-5.223880597,-0.052238806
5/1/2016,5/31/2016,TIM PART. ON ,TIMS3<XBSP>,-6.806282723,-0.068062827
5/1/2016,5/31/2016,VALE PNA ,VALE5<XBSP>,-28.58958069,-0.285895807
5/1/2016,5/31/2016,TELEFÔNICA BR PN ,VIVT4<XBSP>,-0.794784272,-0.007947843
5/1/2016,5/31/2016,LOJAS RENNER ON ,LREN3<XBSP>,0.625902744,0.006259027
5/1/2016,5/31/2016,BANCO DO BRASIL ON ,BBAS3<XBSP>,-24.91840094,-0.249184009
5/1/2016,5/31/2016,MULTIPLUS ON ,MPLU3<XBSP>,-11.04260999,-0.1104261
5/1/2016,5/31/2016,PDG REALTY ON ,PDGR3<XBSP>,-28.73900293,-0.287390029
5/1/2016,5/31/2016,BRF ON ,BRFS3<XBSP>,-7.174796748,-0.071747967
5/1/2016,5/31/2016,DASA ON ,DASA3<XBSP>,-20.14446228,-0.201444623
5/1/2016,5/31/2016,AMBEV PN ,AMBV4<XBSP>,,
5/1/2016,5/31/2016,IOCHPE MAXION ON ,MYPK3<XBSP>,-0.687285223,-0.006872852
5/1/2016,5/31/2016,COSAN ON ,CSAN3<XBSP>,5.304929503,0.053049295
5/1/2016,5/31/2016,BM&FBOVESPA ON ,B3SA3<XBSP>,-6.789339985,-0.0678934
5/1/2016,5/31/2016,PETROBRAS ON ,PETR3<XBSP>,-23.28560663,-0.232856066
5/1/2016,5/31/2016,CEMIG PN ,CMIG4<XBSP>,-13.45266033,-0.134526603
5/1/2016,5/31/2016,AES TIETÊ PN ,GETI4<XBSP>,,
5/1/2016,5/31/2016,CCR ON ,CCRO3<XBSP>,-5.747836836,-0.057478368
5/1/2016,5/31/2016,ULTRAPAR ON ,UGPA3<XBSP>,-5.758077879,-0.057580779
5/1/2016,5/31/2016,MARCOPOLO PN ,POMO4<XBSP>,1.694915255,0.016949153
5/1/2016,5/31/2016,MRV ON ,MRVE3<XBSP>,-15.4848187,-0.154848187
5/1/2016,5/31/2016,BR MALLS PART. ON ,BRML3<XBSP>,-11.31128175,-0.113112817
5/1/2016,5/31/2016,ARTERIS ON ,ARTR3<XBSP>,0.568559441,0.005685594
5/1/2016,5/31/2016,VALE ON ,VALE3<XBSP>,-27.78059929,-0.277805993
5/1/2016,5/31/2016,RAIA DROGASIL ON ,RADL3<XBSP>,4.905523256,0.049055233
5/1/2016,5/31/2016,OI PN ,OIBR4<XBSP>,-10.78431373,-0.107843137
5/1/2016,5/31/2016,BR PROPERTIES ON ,BRPR3<XBSP>,-19.66893866,-0.196689387
5/1/2016,5/31/2016,SABESP ON ,SBSP3<XBSP>,-3.068181818,-0.030681818
5/1/2016,5/31/2016,KROTON UNIT ,KROT11<XBSP>,,
5/1/2016,5/31/2016,BRADESCO PN ,BBDC4<XBSP>,-11.9032743,-0.119032743
5/1/2016,5/31/2016,TOTVS ON ,TOTS3<XBSP>,5.035460993,0.05035461
5/1/2016,5/31/2016,KROTON ON ,COGN3<XBSP>,-12.56014852,-0.125601485
5/1/2016,5/31/2016,COELCE PNA ,COCE5<XBSP>,-0.875160875,-0.008751609
5/1/2016,5/31/2016,ANHANGUERA ON ,AEDU3<XBSP>,,
5/1/2016,5/31/2016,EVEN ON ,EVEN3<XBSP>,10.4032829,0.104032829
5/1/2016,5/31/2016,RANDON PART. PN ,RAPT4<XBSP>,8.771929825,0.087719298
5/1/2016,5/31/2016,ITAÚSA PN ,ITSA4<XBSP>,-9.307159354,-0.093071594
5/1/2016,5/31/2016,HYPERMARCAS ON ,HYPE3<XBSP>,-5.420187802,-0.054201878
5/1/2016,5/31/2016,SOUZA CRUZ ON ,CRUZ3<XBSP>,,
5/1/2016,5/31/2016,MINERVA ON ,BEEF3<XBSP>,-10.40681173,-0.104068117
5/1/2016,5/31/2016,TRACTEBEL ON ,EGIE3<XBSP>,-6.192592015,-0.06192592
5/1/2016,5/31/2016,BB SEGURIDADE ON ,BBSE3<XBSP>,-9.133333333,-0.091333333
5/1/2016,5/31/2016,SUZANO PAPEL PNA ,SUZB5<XBSP>,11.65270373,0.116527037
5/1/2016,5/31/2016,ALL ON ,ALLL3<XBSP>,,
5/1/2016,5/31/2016,ESTÁCIO PART. ON ,YDUQ3<XBSP>,-8.50884583,-0.085088458
5/1/2016,5/31/2016,KLABIN PN ,KLBN4<XBSP>,-3.874807586,-0.038748076
5/1/2016,5/31/2016,AMBEV ON ,ABEV3<XBSP>,-1.444043322,-0.014440433
5/1/2016,5/31/2016,LOCALIZA ON ,RENT3<XBSP>,0.772855649,0.007728556
5/1/2016,5/31/2016,TUPY ON ,TUPY3<XBSP>,-4.761904762,-0.047619048
5/1/2016,5/31/2016,VALID ON ,VLID3<XBSP>,-17.12490611,-0.171249061
5/1/2016,5/31/2016,EMBRAER ON ,EMBR3<XBSP>,-8.60476422,-0.086047642
5/1/2016,5/31/2016,FIBRIA ON ,FIBR3<XBSP>,9.940750494,0.099407505
5/1/2016,5/31/2016,ESTACIO PART. ON ,YDUQ3<XBSP>,-8.50884583,-0.085088458
5/1/2016,5/31/2016,KLABIN UNIT ,KLBN11<XBSP>,4.803410845,0.048034108
5/1/2016,5/31/2016,LOJAS AMERICANAS PN ,LAME4<XBSP>,-4.1172801,-0.041172801
5/1/2016,5/31/2016,M. DIAS BRANCO ON ,MDIA3<XBSP>,14.79949875,0.147994987
5/1/2016,5/31/2016,CPFL ENERGIA ON ,CPFE3<XBSP>,-4.605923684,-0.046059237
5/1/2016,5/31/2016,QUALICORP ON ,QUAL3<XBSP>,8.125413448,0.081254134
5/1/2016,5/31/2016,EQUATORIAL ON ,EQTL3<XBSP>,7.193229901,0.071932299
5/1/2016,5/31/2016,WEG ON ,WEGE3<XBSP>,-5.204216074,-0.052042161
5/1/2016,5/31/2016,ITAUSA PN ,ITSA4<XBSP>,-9.307159354,-0.093071594
5/1/2016,5/31/2016,SÃO MARTINHO ON ,SMTO3<XBSP>,20.32193159,0.203219316
5/1/2016,5/31/2016,TELEFÔNICA BRASIL PN ,VIVT4<XBSP>,-0.794784272,-0.007947843
5/1/2016,5/31/2016,RUMO LOG. ON ,RUMO3<XBSP>,10.74766355,0.107476636
5/1/2016,5/31/2016,TRANSMISSÃO PAULISTA PN ,TRPL4<XBSP>,7.309734513,0.073097345
5/1/2016,5/31/2016,ECORODOVIAS ON ,ECOR3<XBSP>,4.666666667,0.046666667
5/1/2016,5/31/2016,TAESA UNIT ,TAEE11<XBSP>,-0.279163753,-0.002791638
5/1/2016,5/31/2016,SUZANO PAPEL PNA ,SUZB3<XBSP>,,
5/1/2016,5/31/2016,B3 ON ,B3SA3<XBSP>,-6.789339985,-0.0678934
5/1/2016,5/31/2016,IOCHPE-MAXION ON ,MYPK3<XBSP>,-0.687285223,-0.006872852
5/1/2016,5/31/2016,AES TIETÊ UNIT ,AESB3<XBSP>,2.310050648,0.023100506
5/1/2016,5/31/2016,SER EDUCACIONAL ON ,SEER3<XBSP>,-0.786026201,-0.007860262
5/1/2016,5/31/2016,CVC BRASIL ON ,CVCB3<XBSP>,12.63157895,0.126315789
5/1/2016,5/31/2016,USIMINAS PNA ,USIM5<XBSP>,-33.2,-0.332
5/1/2016,5/31/2016,RUMO ON ,RAIL3<XBSP>,,
5/1/2016,5/31/2016,CARREFOUR BR ON ,CRFB3<XBSP>,,
5/1/2016,5/31/2016,VIA VAREJO UNIT ,VVAR11<XBSP>,1.63132137,0.016313214
5/1/2016,5/31/2016,TENDA ON ,TEND3<XBSP>,,
5/1/2016,5/31/2016,BRASKEM PNA ,BRKM5<XBSP>,-14.46028513,-0.144602851
5/1/2016,5/31/2016,ITAU UNIBANCO PN ,ITUB4<XBSP>,-11.58119008,-0.115811901
5/1/2016,5/31/2016,SMILES ON ,SMLS3<XBSP>,8.556316619,0.085563166
5/1/2016,5/31/2016,BRF S.A. ON ,BRFS3<XBSP>,-7.174796748,-0.071747967
5/1/2016,5/31/2016,BRASIL ON ,BBAS3<XBSP>,-24.91840094,-0.249184009
