,date,ibov,cdi_acumulado
292,2019-05-31,0.007026119389999999,0.00543048083
293,2019-06-30,0.04057370933,0.00468823029
294,2019-07-31,0.008368361210000001,0.00567801927
295,2019-08-31,-0.006654609820000001,0.0050171144499999995
296,2019-09-30,0.035702021300000004,0.004637567249999999
297,2019-10-31,0.02362406263,0.00479268318
298,2019-11-30,0.00945207617,0.0038038306
299,2019-12-31,0.0684822635,0.0037469707299999998
300,2020-01-31,-0.0162978465,0.00376623624
301,2020-02-29,-0.08429106851,0.00293727304
302,2020-03-31,-0.2990432994,0.00338369929
303,2020-04-30,0.1025219749,0.0028492614900000003
304,2020-05-31,0.08566702387,0.00235807401
305,2020-06-30,0.08756296581,0.00212327887
306,2020-07-31,0.08265059414999999,0.0019433898499999999
307,2020-08-31,-0.03442826626,0.0015989281199999998
308,2020-09-30,-0.04796025728,0.0015697106799999999
309,2020-10-31,-0.00688114949,0.00156970989
310,2020-11-30,0.1590264858,0.00149490808
311,2020-12-31,0.09297099215999999,0.00164452252
312,2021-01-31,-0.0331858645,0.00149490529
313,2021-02-28,-0.043734137039999996,0.00134531502
314,2021-03-31,0.059967644890000005,0.00201087958
315,2021-04-30,0.01937792947,0.0020779452200000003
316,2021-05-31,0.061583426020000005,0.00270321375
317,2021-06-30,0.00464228983,0.00307774986
318,2021-07-31,-0.03943852155,0.00355616543
319,2021-08-31,-0.02479261424,0.00427945568
320,2021-09-30,-0.06568329977000001,0.0044199163800000005
321,2021-10-31,-0.0673855708,0.00485988473
322,2021-11-30,-0.01531641667,0.00586754157
323,2021-12-31,0.02852354574,0.007690890000000001
324,2022-01-31,0.06984258332,0.00732275545
325,2022-02-28,0.00890314562,0.00755033429
326,2022-03-31,0.0606078524,0.00927051464
327,2022-04-30,-0.1010262316,0.00834324864
328,2022-05-31,0.03220683792,0.010345973349999999
329,2022-06-30,-0.1150291992,0.01015322834
330,2022-07-31,0.04691139154,0.01034852639
