date_start,data_end,name,ticker,indic,retorno,ret
1/1/2012,1/31/2012,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,6,3.360998293,0.033609983
1/1/2012,1/31/2012,PETROBRAS PN ,PETR4<XBSP>,3,15.39432139,0.153943214
1/1/2012,1/31/2012,COPEL PNB ,CPLE6<XBSP>,3,4.241645244,0.042416452
1/1/2012,1/31/2012,OGX PETRÓLEO ON ,OGXP3<XBSP>,3,21.51248164,0.215124816
1/1/2012,1/31/2012,REDECARD ON ,RDCD3<XBSP>,2,7.913669065,0.079136691
1/1/2012,1/31/2012,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,2,8.955223881,0.089552239
1/1/2012,1/31/2012,GERDAU PN ,GGBR4<XBSP>,2,14.82758621,0.148275862
1/1/2012,1/31/2012,CETIP ON ,CTIP3<XBSP>,2,0,0
1/1/2012,1/31/2012,ENERGIAS DO BRASIL ON ,ENBR3<XBSP>,2,-1.927710843,-0.019277108
1/1/2012,1/31/2012,CIELO ON ,CIEL3<XBSP>,2,7.987551867,0.079875519
2/1/2012,2/29/2012,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,3,4.819414379,0.048194144
2/1/2012,2/29/2012,OGX PETRÓLEO ON ,OGXP3<XBSP>,3,2.719033233,0.027190332
2/1/2012,2/29/2012,TIM PART. ON ,TIMS3<XBSP>,2,7.113402062,0.071134021
2/1/2012,2/29/2012,VALE PNA ,VALE5<XBSP>,2,-0.445069103,-0.004450691
2/1/2012,2/29/2012,TELEFÔNICA BR PN ,VIVT4<XBSP>,2,5.652620761,0.056526208
2/1/2012,2/29/2012,LOJAS RENNER ON ,LREN3<XBSP>,2,10.81355932,0.108135593
2/1/2012,2/29/2012,COPEL PNB ,CPLE6<XBSP>,2,6.609124538,0.066091245
2/1/2012,2/29/2012,CETIP ON ,CTIP3<XBSP>,2,18.73840445,0.187384045
2/1/2012,2/29/2012,BANCO DO BRASIL ON ,BBAS3<XBSP>,2,2.26384325,0.022638432
2/1/2012,2/29/2012,MULTIPLUS ON ,MPLU3<XBSP>,2,18.23608419,0.182360842
3/1/2012,3/31/2012,VALE PNA ,VALE5<XBSP>,3,-2.447058823,-0.024470588
3/1/2012,3/31/2012,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,2,9.296482412,0.092964824
3/1/2012,3/31/2012,PDG REALTY ON ,PDGR3<XBSP>,2,-14.03269755,-0.140326975
3/1/2012,3/31/2012,PETROBRAS PN ,PETR4<XBSP>,2,-3.465848801,-0.034658488
3/1/2012,3/31/2012,OGX PETRÓLEO ON ,OGXP3<XBSP>,2,-11.17647059,-0.111764706
3/1/2012,3/31/2012,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,2,-3.955610059,-0.039556101
3/1/2012,3/31/2012,BRF ON ,BRFS3<XBSP>,2,0.278551532,0.002785515
3/1/2012,3/31/2012,CETIP ON ,CTIP3<XBSP>,2,-5.102983757,-0.051029838
3/1/2012,3/31/2012,DASA ON ,DASA3<XBSP>,2,-12.4375,-0.124375
3/1/2012,3/31/2012,AMBEV PN ,AMBV4<XBSP>,2,10.70894757,0.107089476
4/1/2012,4/30/2012,IOCHPE MAXION ON ,MYPK3<XBSP>,2,-7.739388951,-0.07739389
4/1/2012,4/30/2012,OGX PETRÓLEO ON ,OGXP3<XBSP>,2,-12.38410596,-0.12384106
4/1/2012,4/30/2012,TIM PART. ON ,TIMS3<XBSP>,2,-0.74998687,-0.007499869
4/1/2012,4/30/2012,BRF ON ,BRFS3<XBSP>,2,-3.194444445,-0.031944444
4/1/2012,4/30/2012,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,2,-14.07704425,-0.140770443
4/1/2012,4/30/2012,COSAN ON ,CSAN3<XBSP>,2,-2.532391049,-0.02532391
4/1/2012,4/30/2012,BM&FBOVESPA ON ,B3SA3<XBSP>,1,-4.62633452,-0.046263345
4/1/2012,4/30/2012,PETROBRAS PN ,PETR4<XBSP>,1,-8.822269807,-0.088222698
4/1/2012,4/30/2012,PETROBRAS ON ,PETR3<XBSP>,1,-7.860082304,-0.078600823
4/1/2012,4/30/2012,GERDAU PN ,GGBR4<XBSP>,1,2.634593356,0.026345934
5/1/2012,5/31/2012,TIM PART. ON ,TIMS3<XBSP>,3,-14.02116402,-0.14021164
5/1/2012,5/31/2012,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,3,-13.67231638,-0.136723164
5/1/2012,5/31/2012,IOCHPE MAXION ON ,MYPK3<XBSP>,3,-24.10039311,-0.241003931
5/1/2012,5/31/2012,CEMIG PN ,CMIG4<XBSP>,2,-6.881948121,-0.068819481
5/1/2012,5/31/2012,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,2,-2.284475571,-0.022844756
5/1/2012,5/31/2012,AES TIETÊ PN ,GETI4<XBSP>,2,4.67148297,0.04671483
5/1/2012,5/31/2012,CCR ON ,CCRO3<XBSP>,2,6.081081081,0.060810811
5/1/2012,5/31/2012,OGX PETRÓLEO ON ,OGXP3<XBSP>,2,-22.14663643,-0.221466364
5/1/2012,5/31/2012,VALE PNA ,VALE5<XBSP>,1,-11.41133896,-0.11411339
5/1/2012,5/31/2012,PETROBRAS PN ,PETR4<XBSP>,1,-9.215919785,-0.092159198
6/1/2012,6/30/2012,CEMIG PN ,CMIG4<XBSP>,5,6.67993178,0.066799318
6/1/2012,6/30/2012,CCR ON ,CCRO3<XBSP>,4,4.012738854,0.040127389
6/1/2012,6/30/2012,VALE PNA ,VALE5<XBSP>,4,6.644880174,0.066448802
6/1/2012,6/30/2012,AMBEV PN ,AMBV4<XBSP>,3,0.815189539,0.008151895
6/1/2012,6/30/2012,ULTRAPAR ON ,UGPA3<XBSP>,2,8.941913714,0.089419137
6/1/2012,6/30/2012,TIM PART. ON ,TIMS3<XBSP>,2,14.46153846,0.144615385
6/1/2012,6/30/2012,GERDAU PN ,GGBR4<XBSP>,2,11.60151324,0.116015132
6/1/2012,6/30/2012,COPEL PNB ,CPLE6<XBSP>,2,7.752315943,0.077523159
6/1/2012,6/30/2012,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,2,4.866215685,0.048662157
6/1/2012,6/30/2012,MARCOPOLO PN ,POMO4<XBSP>,2,-3.33271662,-0.033327166
7/1/2012,7/31/2012,VALE PNA ,VALE5<XBSP>,5,-7.048008172,-0.070480082
7/1/2012,7/31/2012,CCR ON ,CCRO3<XBSP>,4,4.71524801,0.04715248
7/1/2012,7/31/2012,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,3,4.375,0.04375
7/1/2012,7/31/2012,CEMIG PN ,CMIG4<XBSP>,3,4.396482814,0.043964828
7/1/2012,7/31/2012,MRV ON ,MRVE3<XBSP>,2,19.89247312,0.198924731
7/1/2012,7/31/2012,TIM PART. ON ,TIMS3<XBSP>,2,-23.47670251,-0.234767025
7/1/2012,7/31/2012,COPEL PNB ,CPLE6<XBSP>,2,-4.79638009,-0.047963801
7/1/2012,7/31/2012,BR MALLS PART. ON ,BRML3<XBSP>,2,4,0.04
7/1/2012,7/31/2012,AMBEV PN ,AMBV4<XBSP>,2,1.69469599,0.01694696
7/1/2012,7/31/2012,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,2,14.83642794,0.148364279
8/1/2012,8/31/2012,VALE PNA ,VALE5<XBSP>,4,-8.846153846,-0.088461538
8/1/2012,8/31/2012,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,4,-1.478332998,-0.01478333
8/1/2012,8/31/2012,CEMIG PN ,CMIG4<XBSP>,4,-11.56202144,-0.115620214
8/1/2012,8/31/2012,ARTERIS ON ,ARTR3<XBSP>,3,11.01694915,0.110169492
8/1/2012,8/31/2012,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,2,2.410360955,0.02410361
8/1/2012,8/31/2012,BR MALLS PART. ON ,BRML3<XBSP>,2,5.769230769,0.057692308
8/1/2012,8/31/2012,BANCO DO BRASIL ON ,BBAS3<XBSP>,2,6.898105963,0.06898106
8/1/2012,8/31/2012,AMBEV PN ,AMBV4<XBSP>,2,-2.238900903,-0.022389009
8/1/2012,8/31/2012,VALE ON ,VALE3<XBSP>,1,-9.071332436,-0.090713324
8/1/2012,8/31/2012,GERDAU PN ,GGBR4<XBSP>,1,-3.159870368,-0.031598704
9/1/2012,9/30/2012,CCR ON ,CCRO3<XBSP>,4,0.603070176,0.006030702
9/1/2012,9/30/2012,RAIA DROGASIL ON ,RADL3<XBSP>,3,8.688480109,0.086884801
9/1/2012,9/30/2012,TIM PART. ON ,TIMS3<XBSP>,2,-2.973977695,-0.029739777
9/1/2012,9/30/2012,VALE PNA ,VALE5<XBSP>,2,6.298975286,0.062989753
9/1/2012,9/30/2012,OI PN ,OIBR4<XBSP>,2,5.706874189,0.057068742
9/1/2012,9/30/2012,GERDAU PN ,GGBR4<XBSP>,2,7.409470752,0.074094708
9/1/2012,9/30/2012,BANCO DO BRASIL ON ,BBAS3<XBSP>,2,8.213722921,0.082137229
9/1/2012,9/30/2012,BR MALLS PART. ON ,BRML3<XBSP>,2,11.26482213,0.112648221
9/1/2012,9/30/2012,AMBEV PN ,AMBV4<XBSP>,2,1.093038386,0.010930384
9/1/2012,9/30/2012,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,2,-3.455893956,-0.03455894
10/1/2012,10/31/2012,VALE PNA ,VALE5<XBSP>,3,6.48137929,0.064813793
10/1/2012,10/31/2012,BR PROPERTIES ON ,BRPR3<XBSP>,3,0.56710775,0.005671078
10/1/2012,10/31/2012,SABESP ON ,SBSP3<XBSP>,2,3.602843716,0.036028437
10/1/2012,10/31/2012,TELEFÔNICA BR PN ,VIVT4<XBSP>,2,1.603070671,0.016030707
10/1/2012,10/31/2012,PETROBRAS PN ,PETR4<XBSP>,2,-7.018328118,-0.070183281
10/1/2012,10/31/2012,GERDAU PN ,GGBR4<XBSP>,2,-7.935684647,-0.079356846
10/1/2012,10/31/2012,ARTERIS ON ,ARTR3<XBSP>,2,3.829755745,0.038297557
10/1/2012,10/31/2012,CCR ON ,CCRO3<XBSP>,2,0.280741157,0.002807412
10/1/2012,10/31/2012,AMBEV PN ,AMBV4<XBSP>,2,7.64262648,0.076426265
10/1/2012,10/31/2012,KROTON UNIT ,KROT11<XBSP>,2,17.00288184,0.170028818
11/1/2012,11/30/2012,LOJAS RENNER ON ,LREN3<XBSP>,4,3.922872341,0.039228723
11/1/2012,11/30/2012,KROTON UNIT ,KROT11<XBSP>,3,2.068965517,0.020689655
11/1/2012,11/30/2012,PETROBRAS PN ,PETR4<XBSP>,3,-10.28846154,-0.102884615
11/1/2012,11/30/2012,CCR ON ,CCRO3<XBSP>,3,2.799552072,0.027995521
11/1/2012,11/30/2012,VALE PNA ,VALE5<XBSP>,3,0.962861073,0.009628611
11/1/2012,11/30/2012,TELEFÔNICA BR PN ,VIVT4<XBSP>,2,5.3299437,0.053299437
11/1/2012,11/30/2012,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,2,8.27017012,0.082701701
11/1/2012,11/30/2012,BRADESCO PN ,BBDC4<XBSP>,2,10.97548355,0.109754836
11/1/2012,11/30/2012,CETIP ON ,CTIP3<XBSP>,2,-6.196581197,-0.061965812
11/1/2012,11/30/2012,AMBEV PN ,AMBV4<XBSP>,2,6.626506024,0.06626506
12/1/2012,12/31/2012,VALE PNA ,VALE5<XBSP>,5,11.36239782,0.113623978
12/1/2012,12/31/2012,LOJAS RENNER ON ,LREN3<XBSP>,3,2.257355894,0.022573559
12/1/2012,12/31/2012,PETROBRAS PN ,PETR4<XBSP>,3,4.608788853,0.046087889
12/1/2012,12/31/2012,TOTVS ON ,TOTS3<XBSP>,3,1.625893272,0.016258933
12/1/2012,12/31/2012,KROTON ON ,COGN3<XBSP>,2,15.625,0.15625
12/1/2012,12/31/2012,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,2,4.8887836,0.048887836
12/1/2012,12/31/2012,CCR ON ,CCRO3<XBSP>,2,5.936819172,0.059368192
12/1/2012,12/31/2012,COELCE PNA ,COCE5<XBSP>,2,29.5709761,0.295709761
12/1/2012,12/31/2012,BRF ON ,BRFS3<XBSP>,2,8.737113402,0.087371134
12/1/2012,12/31/2012,BM&FBOVESPA ON ,B3SA3<XBSP>,1,9.034267913,0.090342679
1/1/2013,1/31/2013,VALE PNA ,VALE5<XBSP>,5,-5.309517984,-0.05309518
1/1/2013,1/31/2013,GERDAU PN ,GGBR4<XBSP>,4,-2.565532627,-0.025655326
1/1/2013,1/31/2013,LOJAS RENNER ON ,LREN3<XBSP>,3,-0.05015674,-0.000501567
1/1/2013,1/31/2013,RAIA DROGASIL ON ,RADL3<XBSP>,2,-3.554399653,-0.035543997
1/1/2013,1/31/2013,TIM PART. ON ,TIMS3<XBSP>,2,7.317073171,0.073170732
1/1/2013,1/31/2013,PETROBRAS PN ,PETR4<XBSP>,2,-7.37704918,-0.073770492
1/1/2013,1/31/2013,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,2,2.921348315,0.029213483
1/1/2013,1/31/2013,CCR ON ,CCRO3<XBSP>,2,5.655526992,0.05655527
1/1/2013,1/31/2013,COSAN ON ,CSAN3<XBSP>,2,12.5748503,0.125748503
1/1/2013,1/31/2013,BM&FBOVESPA ON ,B3SA3<XBSP>,2,-0.428571429,-0.004285714
2/1/2013,2/28/2013,VALE PNA ,VALE5<XBSP>,4,-5.555555556,-0.055555556
2/1/2013,2/28/2013,LOJAS RENNER ON ,LREN3<XBSP>,3,-5.45728265,-0.054572826
2/1/2013,2/28/2013,TIM PART. ON ,TIMS3<XBSP>,2,-1.704545455,-0.017045455
2/1/2013,2/28/2013,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,2,2.140672783,0.021406728
2/1/2013,2/28/2013,COSAN ON ,CSAN3<XBSP>,2,-0.723404255,-0.007234043
2/1/2013,2/28/2013,BR MALLS PART. ON ,BRML3<XBSP>,2,-0.698215671,-0.006982157
2/1/2013,2/28/2013,BM&FBOVESPA ON ,B3SA3<XBSP>,2,-3.802008608,-0.038020086
2/1/2013,2/28/2013,CCR ON ,CCRO3<XBSP>,2,-3.406326034,-0.03406326
2/1/2013,2/28/2013,ANHANGUERA ON ,AEDU3<XBSP>,2,5.806451613,0.058064516
3/1/2013,3/31/2013,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,4,3.788066245,0.037880662
3/1/2013,3/31/2013,CCR ON ,CCRO3<XBSP>,3,3.476070529,0.034760705
3/1/2013,3/31/2013,LOJAS RENNER ON ,LREN3<XBSP>,3,0.500227634,0.005002276
3/1/2013,3/31/2013,VALE PNA ,VALE5<XBSP>,3,-9.056087551,-0.090560876
3/1/2013,3/31/2013,KROTON ON ,COGN3<XBSP>,2,0.878652316,0.008786523
3/1/2013,3/31/2013,COSAN ON ,CSAN3<XBSP>,2,-2.828975568,-0.028289756
3/1/2013,3/31/2013,BM&FBOVESPA ON ,B3SA3<XBSP>,2,1.715137957,0.01715138
3/1/2013,3/31/2013,EVEN ON ,EVEN3<XBSP>,2,-2,-0.02
3/1/2013,3/31/2013,BR MALLS PART. ON ,BRML3<XBSP>,2,-1.71875,-0.0171875
3/1/2013,3/31/2013,BRADESCO PN ,BBDC4<XBSP>,1,6.38662778,0.063866278
4/1/2013,4/30/2013,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,5,-6.490618485,-0.064906185
4/1/2013,4/30/2013,BM&FBOVESPA ON ,B3SA3<XBSP>,3,3.431478326,0.034314783
4/1/2013,4/30/2013,KROTON ON ,COGN3<XBSP>,3,8.143166074,0.081431661
4/1/2013,4/30/2013,RANDON PART. PN ,RAPT4<XBSP>,2,4.393968452,0.043939685
4/1/2013,4/30/2013,VALE PNA ,VALE5<XBSP>,2,0.950906948,0.009509069
4/1/2013,4/30/2013,EVEN ON ,EVEN3<XBSP>,2,-0.811545262,-0.008115453
4/1/2013,4/30/2013,LOJAS RENNER ON ,LREN3<XBSP>,2,2.981956987,0.02981957
4/1/2013,4/30/2013,ANHANGUERA ON ,AEDU3<XBSP>,2,10.42944785,0.104294479
4/1/2013,4/30/2013,BRADESCO PN ,BBDC4<XBSP>,1,-3.573049326,-0.035730493
4/1/2013,4/30/2013,PDG REALTY ON ,PDGR3<XBSP>,1,-26.36655949,-0.263665595
5/1/2013,5/31/2013,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,6,5.992565056,0.059925651
5/1/2013,5/31/2013,KROTON ON ,COGN3<XBSP>,2,12.89420564,0.128942056
5/1/2013,5/31/2013,VALE PNA ,VALE5<XBSP>,2,-12.22426471,-0.122242647
5/1/2013,5/31/2013,PETROBRAS PN ,PETR4<XBSP>,2,-0.199104032,-0.00199104
5/1/2013,5/31/2013,COSAN ON ,CSAN3<XBSP>,2,-0.421052632,-0.004210526
5/1/2013,5/31/2013,BR MALLS PART. ON ,BRML3<XBSP>,2,-5.47660603,-0.05476606
5/1/2013,5/31/2013,BM&FBOVESPA ON ,B3SA3<XBSP>,2,1.924970694,0.019249707
5/1/2013,5/31/2013,CIELO ON ,CIEL3<XBSP>,2,3.617181613,0.036171816
5/1/2013,5/31/2013,BANCO DO BRASIL ON ,BBAS3<XBSP>,1,1.45254091,0.014525409
5/1/2013,5/31/2013,ITAÚSA PN ,ITSA4<XBSP>,1,4.624913619,0.046249136
6/1/2013,6/30/2013,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,4,-11.16257527,-0.111625753
6/1/2013,6/30/2013,KROTON ON ,COGN3<XBSP>,2,-1.748807631,-0.017488076
6/1/2013,6/30/2013,PETROBRAS PN ,PETR4<XBSP>,2,-19.30174564,-0.193017456
6/1/2013,6/30/2013,VALE PNA ,VALE5<XBSP>,2,-5.584642234,-0.055846422
6/1/2013,6/30/2013,HYPERMARCAS ON ,HYPE3<XBSP>,2,-15.02923977,-0.150292398
6/1/2013,6/30/2013,SOUZA CRUZ ON ,CRUZ3<XBSP>,2,-5.720682632,-0.057206826
6/1/2013,6/30/2013,BRF ON ,BRFS3<XBSP>,2,-2.944711538,-0.029447115
6/1/2013,6/30/2013,BR PROPERTIES ON ,BRPR3<XBSP>,2,-9.566872918,-0.095668729
6/1/2013,6/30/2013,BM&FBOVESPA ON ,B3SA3<XBSP>,2,-12.02846975,-0.120284698
6/1/2013,6/30/2013,MINERVA ON ,BEEF3<XBSP>,2,-1.611374408,-0.016113744
7/1/2013,7/31/2013,GERDAU PN ,GGBR4<XBSP>,4,15.70182395,0.157018239
7/1/2013,7/31/2013,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,4,1.338897583,0.013388976
7/1/2013,7/31/2013,KROTON ON ,COGN3<XBSP>,4,5.177993528,0.051779935
7/1/2013,7/31/2013,BRADESCO PN ,BBDC4<XBSP>,3,-3.750265646,-0.037502656
7/1/2013,7/31/2013,TRACTEBEL ON ,EGIE3<XBSP>,2,4.989904817,0.049899048
7/1/2013,7/31/2013,HYPERMARCAS ON ,HYPE3<XBSP>,2,13.62697866,0.136269787
7/1/2013,7/31/2013,SOUZA CRUZ ON ,CRUZ3<XBSP>,2,0.328587076,0.003285871
7/1/2013,7/31/2013,BB SEGURIDADE ON ,BBSE3<XBSP>,2,4.772727273,0.047727273
7/1/2013,7/31/2013,BRF ON ,BRFS3<XBSP>,2,1.170442431,0.011704424
7/1/2013,7/31/2013,BM&FBOVESPA ON ,B3SA3<XBSP>,2,-0.485436893,-0.004854369
8/1/2013,8/31/2013,KROTON ON ,COGN3<XBSP>,3,-1.266241744,-0.012662417
8/1/2013,8/31/2013,BB SEGURIDADE ON ,BBSE3<XBSP>,3,6.701637525,0.067016375
8/1/2013,8/31/2013,VALE PNA ,VALE5<XBSP>,3,10.47957371,0.104795737
8/1/2013,8/31/2013,BRF ON ,BRFS3<XBSP>,3,13.58024691,0.135802469
8/1/2013,8/31/2013,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,3,0.540904034,0.00540904
8/1/2013,8/31/2013,SUZANO PAPEL PNA ,SUZB5<XBSP>,2,20.82262211,0.208226221
8/1/2013,8/31/2013,GERDAU PN ,GGBR4<XBSP>,2,18.07814812,0.180781481
8/1/2013,8/31/2013,BM&FBOVESPA ON ,B3SA3<XBSP>,2,-3.735699174,-0.037356992
8/1/2013,8/31/2013,CETIP ON ,CTIP3<XBSP>,2,1.739130435,0.017391304
8/1/2013,8/31/2013,HYPERMARCAS ON ,HYPE3<XBSP>,2,-1.635372502,-0.016353725
9/1/2013,9/30/2013,VALE PNA ,VALE5<XBSP>,5,1.414790997,0.01414791
9/1/2013,9/30/2013,BRF ON ,BRFS3<XBSP>,4,-2.173913044,-0.02173913
9/1/2013,9/30/2013,BB SEGURIDADE ON ,BBSE3<XBSP>,3,13.35758836,0.133575884
9/1/2013,9/30/2013,ULTRAPAR ON ,UGPA3<XBSP>,3,5.317919075,0.053179191
9/1/2013,9/30/2013,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,3,8.538899431,0.085388994
9/1/2013,9/30/2013,KROTON ON ,COGN3<XBSP>,2,-1.53125,-0.0153125
9/1/2013,9/30/2013,CETIP ON ,CTIP3<XBSP>,2,0.640495627,0.006404956
9/1/2013,9/30/2013,CCR ON ,CCRO3<XBSP>,2,3.901319564,0.039013196
9/1/2013,9/30/2013,CEMIG PN ,CMIG4<XBSP>,2,3.440860215,0.034408602
9/1/2013,9/30/2013,HYPERMARCAS ON ,HYPE3<XBSP>,2,10.09852217,0.100985222
10/1/2013,10/31/2013,VALE PNA ,VALE5<XBSP>,4,7.209331369,0.072093314
10/1/2013,10/31/2013,ULTRAPAR ON ,UGPA3<XBSP>,3,9.220636663,0.092206367
10/1/2013,10/31/2013,CCR ON ,CCRO3<XBSP>,3,7.377521614,0.073775216
10/1/2013,10/31/2013,BRF ON ,BRFS3<XBSP>,3,-2.592592593,-0.025925926
10/1/2013,10/31/2013,BB SEGURIDADE ON ,BBSE3<XBSP>,3,12.19624026,0.121962403
10/1/2013,10/31/2013,SUZANO PAPEL PNA ,SUZB5<XBSP>,3,3.771428572,0.037714286
10/1/2013,10/31/2013,HYPERMARCAS ON ,HYPE3<XBSP>,2,9.340044743,0.093400447
10/1/2013,10/31/2013,ALL ON ,ALLL3<XBSP>,2,-8.447488584,-0.084474886
10/1/2013,10/31/2013,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,2,10.03339164,0.100333916
10/1/2013,10/31/2013,KROTON ON ,COGN3<XBSP>,2,5.046017137,0.050460171
11/1/2013,11/30/2013,VALE PNA ,VALE5<XBSP>,6,-0.15225335,-0.001522533
11/1/2013,11/30/2013,BB SEGURIDADE ON ,BBSE3<XBSP>,4,3.800572129,0.038005721
11/1/2013,11/30/2013,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,3,-4.698568744,-0.046985687
11/1/2013,11/30/2013,CCR ON ,CCRO3<XBSP>,3,-0.697799249,-0.006977992
11/1/2013,11/30/2013,TRACTEBEL ON ,EGIE3<XBSP>,2,1.35866306,0.013586631
11/1/2013,11/30/2013,ULTRAPAR ON ,UGPA3<XBSP>,2,-2.797319933,-0.027973199
11/1/2013,11/30/2013,CETIP ON ,CTIP3<XBSP>,2,2.657004831,0.026570048
11/1/2013,11/30/2013,COSAN ON ,CSAN3<XBSP>,2,-4.274265361,-0.042742654
11/1/2013,11/30/2013,BANCO DO BRASIL ON ,BBAS3<XBSP>,2,-13.32040157,-0.133204016
11/1/2013,11/30/2013,SUZANO PAPEL PNA ,SUZB5<XBSP>,2,-6.387665198,-0.063876652
12/1/2013,12/31/2013,BB SEGURIDADE ON ,BBSE3<XBSP>,5,-3.543307087,-0.035433071
12/1/2013,12/31/2013,VALE PNA ,VALE5<XBSP>,4,-0.182982617,-0.001829826
12/1/2013,12/31/2013,ESTÁCIO PART. ON ,YDUQ3<XBSP>,3,1.9990005,0.019990005
12/1/2013,12/31/2013,GERDAU PN ,GGBR4<XBSP>,3,1.888888889,0.018888889
12/1/2013,12/31/2013,COSAN ON ,CSAN3<XBSP>,2,-7.953488372,-0.079534884
12/1/2013,12/31/2013,TRACTEBEL ON ,EGIE3<XBSP>,2,-6.014644352,-0.060146444
12/1/2013,12/31/2013,KLABIN PN ,KLBN4<XBSP>,2,1.32231405,0.01322314
12/1/2013,12/31/2013,HYPERMARCAS ON ,HYPE3<XBSP>,2,-7.349081365,-0.073490814
12/1/2013,12/31/2013,AMBEV ON ,ABEV3<XBSP>,2,-1.366742597,-0.013667426
12/1/2013,12/31/2013,PETROBRAS PN ,PETR4<XBSP>,1,-10.66945607,-0.106694561
1/1/2014,1/31/2014,BB SEGURIDADE ON ,BBSE3<XBSP>,6,-7.346938776,-0.073469388
1/1/2014,1/31/2014,VALE PNA ,VALE5<XBSP>,6,-8.340971586,-0.083409716
1/1/2014,1/31/2014,GERDAU PN ,GGBR4<XBSP>,4,-6.488549618,-0.064885496
1/1/2014,1/31/2014,LOCALIZA ON ,RENT3<XBSP>,3,-8.130409134,-0.081304091
1/1/2014,1/31/2014,TUPY ON ,TUPY3<XBSP>,3,-5.666666667,-0.056666667
1/1/2014,1/31/2014,ESTÁCIO PART. ON ,YDUQ3<XBSP>,3,-8.329250368,-0.083292504
1/1/2014,1/31/2014,SUZANO PAPEL PNA ,SUZB5<XBSP>,3,3.03030303,0.03030303
1/1/2014,1/31/2014,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,2,-3.366842189,-0.033668422
1/1/2014,1/31/2014,AMBEV ON ,ABEV3<XBSP>,2,-5.713278821,-0.057132788
1/1/2014,1/31/2014,PETROBRAS PN ,PETR4<XBSP>,2,-13.93442623,-0.139344262
2/1/2014,2/28/2014,SUZANO PAPEL PNA ,SUZB5<XBSP>,3,-6.722689076,-0.067226891
2/1/2014,2/28/2014,ULTRAPAR ON ,UGPA3<XBSP>,3,-0.818841415,-0.008188414
2/1/2014,2/28/2014,VALE PNA ,VALE5<XBSP>,3,-3.033333333,-0.030333333
2/1/2014,2/28/2014,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,3,5.877944325,0.058779443
2/1/2014,2/28/2014,KLABIN PN ,KLBN4<XBSP>,3,-5.996758509,-0.059967585
2/1/2014,2/28/2014,BB SEGURIDADE ON ,BBSE3<XBSP>,3,5.183305014,0.05183305
2/1/2014,2/28/2014,GERDAU PN ,GGBR4<XBSP>,3,-15.80174927,-0.158017493
2/1/2014,2/28/2014,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,2,4.954956576,0.049549566
2/1/2014,2/28/2014,PETROBRAS PN ,PETR4<XBSP>,2,-7.551020408,-0.075510204
2/1/2014,2/28/2014,AMBEV ON ,ABEV3<XBSP>,2,4.909881914,0.049098819
3/1/2014,3/31/2014,ITAÚ UNIBANCO PN ,ITUB4<XBSP>,4,8.60163383,0.086016338
3/1/2014,3/31/2014,PÃO DE AÇÚCAR PN ,PCAR4<XBSP>,4,0.86965315,0.008696532
3/1/2014,3/31/2014,BB SEGURIDADE ON ,BBSE3<XBSP>,4,7.768240343,0.077682403
3/1/2014,3/31/2014,AMBEV ON ,ABEV3<XBSP>,4,0.414691943,0.004146919
3/1/2014,3/31/2014,ULTRAPAR ON ,UGPA3<XBSP>,3,5.292425695,0.052924257
3/1/2014,3/31/2014,VALE PNA ,VALE5<XBSP>,3,-2.543829495,-0.025438295
3/1/2014,3/31/2014,SUZANO PAPEL PNA ,SUZB5<XBSP>,3,-5.630630631,-0.056306306
3/1/2014,3/31/2014,CIELO ON ,CIEL3<XBSP>,2,15.99165053,0.159916505
3/1/2014,3/31/2014,BRF ON ,BRFS3<XBSP>,2,5.545200373,0.055452004
3/1/2014,3/31/2014,CCR ON ,CCRO3<XBSP>,2,8.333333334,0.083333333
4/1/2014,4/30/2014,BB SEGURIDADE ON ,BBSE3<XBSP>,5,4.062126643,0.040621266
